Year,Month,State/UT,Tourism Category,Tourist Count,Revenue (INR),Popular Destinations,Purpose of Visit
2023,October,Jharkhand,International,22524,20859550.31,Top places in Jharkhand,Medical
2023,October,Karnataka,International,10803,7052519.92,Top places in Karnataka,Pilgrimage
2023,October,Kerala,Total,28129,16301688.24,Top places in Kerala,Medical
2023,October,Madhya Pradesh,Total,71531,101742987.2,Top places in Madhya Pradesh,Business
2023,October,Maharashtra,International,54475,65479385.54,Top places in Maharashtra,Education
2023,October,Manipur,International,48683,31119698.88,Top places in Manipur,Leisure
2023,October,Meghalaya,Domestic,88382,130913014.1,Top places in Meghalaya,Education
2023,October,Mizoram,International,93064,75193703.22,Top places in Mizoram,Medical
2023,October,Nagaland,Total,91895,86483270.34,Top places in Nagaland,Leisure
2023,October,Odisha,Domestic,99429,101439977.5,Top places in Odisha,Business
2023,October,Punjab,Total,27845,37327211.87,Top places in Punjab,Medical
2023,October,Rajasthan,Domestic,99158,140462322.7,Top places in Rajasthan,Medical
2023,October,Sikkim,International,69963,42997930.82,Top places in Sikkim,Pilgrimage
2023,October,Tamil Nadu,International,22488,17281647.53,Top places in Tamil Nadu,Education
2023,October,Telangana,International,45408,29944609.74,Top places in Telangana,Medical
2023,October,Tripura,International,33096,21671608.9,Top places in Tripura,Business
2023,October,Uttar Pradesh,Total,72197,97037006,Top places in Uttar Pradesh,Medical
2023,October,Uttarakhand,International,30104,28460697.86,Top places in Uttarakhand,Leisure
2023,October,West Bengal,International,76808,74319329.43,Top places in West Bengal,Medical
2023,October,Delhi,Domestic,38660,50548419.4,Top places in Delhi,Pilgrimage
2023,October,Puducherry,Domestic,75582,89508985.44,Top places in Puducherry,Medical
2023,October,Jammu & Kashmir,International,25176,17403827.11,Top places in Jammu & Kashmir,Leisure
2023,October,Ladakh,Domestic,24561,22673750.46,Top places in Ladakh,Pilgrimage
2023,October,Andaman & Nicobar,Domestic,28170,30164733.15,Top places in Andaman & Nicobar,Education
2023,October,Chandigarh,Total,43088,54624313.65,Top places in Chandigarh,Business
2023,October,Dadra & Nagar Haveli and Daman & Diu,Domestic,97566,69314062.04,Top places in Dadra & Nagar Haveli and Daman & Diu,Pilgrimage
2023,October,Lakshadweep,Total,6803,6103068.56,Top places in Lakshadweep,Business
2023,November,Andhra Pradesh,Domestic,38176,44196544.55,Top places in Andhra Pradesh,Pilgrimage
2023,November,Arunachal Pradesh,International,36899,35515849.47,Top places in Arunachal Pradesh,Pilgrimage
2023,November,Assam,International,26177,29715138.84,Top places in Assam,Leisure
2023,November,Bihar,Domestic,85305,95931936.62,Top places in Bihar,Business
2023,November,Chhattisgarh,Domestic,41341,50353992.19,Top places in Chhattisgarh,Education
2023,November,Goa,Domestic,42856,29443764.99,Top places in Goa,Leisure
2023,November,Gujarat,Domestic,63848,88365863.17,Top places in Gujarat,Business
2023,November,Haryana,Domestic,62289,87159129.73,Top places in Haryana,Pilgrimage
2023,November,Himachal Pradesh,Domestic,60760,71379007.42,Top places in Himachal Pradesh,Medical
2023,November,Jharkhand,Domestic,12194,10497257.69,Top places in Jharkhand,Leisure
2023,November,Karnataka,Total,43500,47815719.89,Top places in Karnataka,Education
2023,November,Kerala,International,47992,47722437.11,Top places in Kerala,Education
2023,November,Madhya Pradesh,Total,61305,87666370.67,Top places in Madhya Pradesh,Leisure
2023,November,Maharashtra,International,86401,88268855.17,Top places in Maharashtra,Business
2023,November,Manipur,International,40783,60701352.09,Top places in Manipur,Education
2023,November,Meghalaya,Total,86157,87186950.98,Top places in Meghalaya,Business
2023,November,Mizoram,International,22174,27627230.26,Top places in Mizoram,Medical
2023,November,Nagaland,Domestic,92793,81908198.93,Top places in Nagaland,Medical
2023,November,Odisha,Domestic,51619,75667329.81,Top places in Odisha,Education
2023,November,Punjab,Domestic,76967,48087797.1,Top places in Punjab,Education
2023,November,Rajasthan,Total,42448,29759977.09,Top places in Rajasthan,Education
2023,November,Sikkim,International,55741,48666260.62,Top places in Sikkim,Education
2023,November,Tamil Nadu,Domestic,8968,8137090.52,Top places in Tamil Nadu,Medical
2023,November,Telangana,Domestic,67763,90786886.12,Top places in Telangana,Medical
2023,November,Tripura,Domestic,18909,15640365.43,Top places in Tripura,Business
2023,November,Uttar Pradesh,Domestic,17029,14241686.13,Top places in Uttar Pradesh,Medical
2023,November,Uttarakhand,Total,44081,29517162.84,Top places in Uttarakhand,Education
2023,November,West Bengal,International,93166,56396814.45,Top places in West Bengal,Leisure
2023,November,Delhi,Total,27304,38665387.14,Top places in Delhi,Pilgrimage
2023,November,Puducherry,Total,78056,54340347.88,Top places in Puducherry,Leisure
2023,November,Jammu & Kashmir,Total,27162,21475774.11,Top places in Jammu & Kashmir,Leisure
2023,November,Ladakh,Domestic,96447,52921000.02,Top places in Ladakh,Business
2023,November,Andaman & Nicobar,Total,41372,48074022.7,Top places in Andaman & Nicobar,Education
2023,November,Chandigarh,Domestic,36408,25567272.54,Top places in Chandigarh,Education
2023,November,Dadra & Nagar Haveli and Daman & Diu,Total,77232,59505378.18,Top places in Dadra & Nagar Haveli and Daman & Diu,Medical
2023,November,Lakshadweep,Domestic,97927,132674503.4,Top places in Lakshadweep,Business
2023,December,Andhra Pradesh,Total,73631,51150807.37,Top places in Andhra Pradesh,Education
2023,December,Arunachal Pradesh,Domestic,30026,33097354.13,Top places in Arunachal Pradesh,Business
2023,December,Assam,Total,81632,82507826.28,Top places in Assam,Pilgrimage
2023,December,Bihar,Domestic,25505,21006065.93,Top places in Bihar,Medical
2023,December,Chhattisgarh,Total,76702,102045897.9,Top places in Chhattisgarh,Leisure
2023,December,Goa,Domestic,82408,65371206.99,Top places in Goa,Leisure
2023,December,Gujarat,International,88693,46959959.68,Top places in Gujarat,Business
2023,December,Haryana,International,23612,30724258.57,Top places in Haryana,Education
2023,December,Himachal Pradesh,Domestic,56629,72746658.69,Top places in Himachal Pradesh,Pilgrimage
2023,December,Jharkhand,International,45999,26178632.2,Top places in Jharkhand,Business
2023,December,Karnataka,Domestic,48688,38743043.3,Top places in Karnataka,Education
2023,December,Kerala,Domestic,39044,31580674.69,Top places in Kerala,Pilgrimage
2023,December,Madhya Pradesh,Total,68110,101872015.4,Top places in Madhya Pradesh,Leisure
2023,December,Maharashtra,International,98816,134759126.4,Top places in Maharashtra,Pilgrimage
2023,December,Manipur,International,63020,41564980.11,Top places in Manipur,Pilgrimage
2023,December,Meghalaya,Total,85885,119191179.6,Top places in Meghalaya,Leisure
2023,December,Mizoram,Domestic,48121,46023326.5,Top places in Mizoram,Medical
2023,December,Nagaland,International,58338,86292450,Top places in Nagaland,Medical
2023,December,Odisha,Total,17482,15159741.17,Top places in Odisha,Business
2023,December,Punjab,Total,36992,35246847.66,Top places in Punjab,Medical
2023,December,Rajasthan,Domestic,95324,73184055.68,Top places in Rajasthan,Pilgrimage
2023,December,Sikkim,Domestic,42535,42726204.49,Top places in Sikkim,Leisure
2023,December,Tamil Nadu,Total,44439,38060332.38,Top places in Tamil Nadu,Leisure
2023,December,Telangana,International,80390,104935151.7,Top places in Telangana,Medical
2023,December,Tripura,Total,84325,81220769.13,Top places in Tripura,Business
2023,December,Uttar Pradesh,Domestic,12148,12793306.11,Top places in Uttar Pradesh,Leisure
2023,December,Uttarakhand,Domestic,45194,41440734.19,Top places in Uttarakhand,Education
2023,December,West Bengal,Total,11558,10818510.42,Top places in West Bengal,Leisure
2023,December,Delhi,International,94587,62221806.08,Top places in Delhi,Pilgrimage
2023,December,Puducherry,Domestic,54326,80346983.54,Top places in Puducherry,Pilgrimage
2023,December,Jammu & Kashmir,Domestic,77366,100057422.9,Top places in Jammu & Kashmir,Pilgrimage
2023,December,Ladakh,Total,78863,94451082.21,Top places in Ladakh,Medical
2023,December,Andaman & Nicobar,Total,19021,27727898.01,Top places in Andaman & Nicobar,Business
2023,December,Chandigarh,Total,68542,58998112.35,Top places in Chandigarh,Leisure
2023,December,Dadra & Nagar Haveli and Daman & Diu,Total,78721,98073541.49,Top places in Dadra & Nagar Haveli and Daman & Diu,Leisure
2023,December,Lakshadweep,Total,80487,113881377.6,Top places in Lakshadweep,Business
2024,January,Andhra Pradesh,International,85289,111786418.4,Top places in Andhra Pradesh,Leisure
2024,January,Arunachal Pradesh,International,17934,10958072.35,Top places in Arunachal Pradesh,Medical
2024,January,Assam,Total,57570,31875404.1,Top places in Assam,Education
2024,January,Bihar,International,96602,93544620.42,Top places in Bihar,Medical
2024,January,Chhattisgarh,Domestic,13823,11247477.62,Top places in Chhattisgarh,Medical
2024,January,Goa,Total,91802,70517547.01,Top places in Goa,Business
2024,January,Gujarat,Total,7975,8568502.11,Top places in Gujarat,Business
2024,January,Haryana,Total,71172,75310354.05,Top places in Haryana,Pilgrimage
2024,January,Himachal Pradesh,International,90381,111723436.9,Top places in Himachal Pradesh,Business
2024,January,Jharkhand,Domestic,11255,5784095.72,Top places in Jharkhand,Business
2024,January,Karnataka,Domestic,26342,25631562.09,Top places in Karnataka,Education
2024,January,Kerala,International,94310,68688988.85,Top places in Kerala,Medical
2024,January,Madhya Pradesh,Total,5348,5655679.51,Top places in Madhya Pradesh,Education
2024,January,Maharashtra,International,37309,54897877.17,Top places in Maharashtra,Education
2024,January,Manipur,Domestic,91557,49481113.33,Top places in Manipur,Medical
2024,January,Meghalaya,International,95553,64906495.78,Top places in Meghalaya,Business
2024,January,Mizoram,Total,48772,45420885.83,Top places in Mizoram,Pilgrimage
2024,January,Nagaland,Domestic,98283,121745961.8,Top places in Nagaland,Business
2024,January,Odisha,International,64767,76522975.56,Top places in Odisha,Medical
2024,January,Punjab,Domestic,47350,40527427.37,Top places in Punjab,Medical
2024,January,Rajasthan,Total,50862,35388099.22,Top places in Rajasthan,Medical
2024,January,Sikkim,Domestic,52217,56523842.68,Top places in Sikkim,Pilgrimage
2024,January,Tamil Nadu,Total,5530,7385558.25,Top places in Tamil Nadu,Medical
2024,January,Telangana,Domestic,21890,21376033.02,Top places in Telangana,Education
2024,January,Tripura,Total,90218,63678026.55,Top places in Tripura,Business
2024,January,Uttar Pradesh,International,67917,67696881.54,Top places in Uttar Pradesh,Medical
2024,January,Uttarakhand,Total,66260,93299593.11,Top places in Uttarakhand,Education
2024,January,West Bengal,International,72582,41054317.92,Top places in West Bengal,Education
2024,January,Delhi,International,57126,59421275.68,Top places in Delhi,Medical
2024,January,Puducherry,International,37995,50682813.3,Top places in Puducherry,Pilgrimage
2024,January,Jammu & Kashmir,Total,7567,6605864.37,Top places in Jammu & Kashmir,Business
2024,January,Ladakh,Total,61524,47288099.37,Top places in Ladakh,Education
2024,January,Andaman & Nicobar,Domestic,19775,13866368.18,Top places in Andaman & Nicobar,Leisure
2024,January,Chandigarh,Total,67233,33802287.04,Top places in Chandigarh,Business
2024,January,Dadra & Nagar Haveli and Daman & Diu,International,40679,29896158.93,Top places in Dadra & Nagar Haveli and Daman & Diu,Leisure
2024,January,Lakshadweep,Domestic,95432,134917746.5,Top places in Lakshadweep,Leisure
2024,February,Andhra Pradesh,Domestic,61239,89963755.19,Top places in Andhra Pradesh,Medical
2024,February,Arunachal Pradesh,Domestic,72012,71399687.72,Top places in Arunachal Pradesh,Medical
2024,February,Assam,Total,89031,59520598.25,Top places in Assam,Education
2024,February,Bihar,Total,6530,9611946.35,Top places in Bihar,Leisure
2024,February,Chhattisgarh,Total,5047,6492263.77,Top places in Chhattisgarh,Education
2024,February,Goa,International,7475,6953439.66,Top places in Goa,Pilgrimage
2024,February,Gujarat,Domestic,89150,116487308.1,Top places in Gujarat,Business
2024,February,Haryana,International,16521,15426180.46,Top places in Haryana,Business
2024,February,Himachal Pradesh,Total,42941,26994343.32,Top places in Himachal Pradesh,Business
2024,February,Jharkhand,International,34560,28579082.9,Top places in Jharkhand,Business
2024,February,Karnataka,Domestic,64782,70729101.69,Top places in Karnataka,Medical
2024,February,Kerala,Domestic,62769,61856180.58,Top places in Kerala,Pilgrimage
2024,February,Madhya Pradesh,Total,20699,27744230.83,Top places in Madhya Pradesh,Pilgrimage
2024,February,Maharashtra,International,42785,54889569.4,Top places in Maharashtra,Leisure
2024,February,Manipur,International,90426,98178887.8,Top places in Manipur,Pilgrimage
2024,February,Meghalaya,International,72003,46035239.33,Top places in Meghalaya,Education
2024,February,Mizoram,International,48242,44778917.94,Top places in Mizoram,Pilgrimage
2024,February,Nagaland,Domestic,67998,57729806.7,Top places in Nagaland,Leisure
2024,February,Odisha,International,78583,44945774.12,Top places in Odisha,Pilgrimage
2024,February,Punjab,Total,90313,123155844.5,Top places in Punjab,Medical
2024,February,Rajasthan,International,51233,37040841.7,Top places in Rajasthan,Pilgrimage
2024,February,Sikkim,Domestic,74202,70072761.15,Top places in Sikkim,Education
2024,February,Tamil Nadu,International,10681,9494305.54,Top places in Tamil Nadu,Medical
2024,February,Telangana,Domestic,79345,112194636.3,Top places in Telangana,Education
2024,February,Tripura,Total,18767,24133223.87,Top places in Tripura,Pilgrimage
2024,February,Uttar Pradesh,International,61523,85385768.48,Top places in Uttar Pradesh,Business
2024,February,Uttarakhand,International,13232,18925578.27,Top places in Uttarakhand,Leisure
2024,February,West Bengal,Total,39463,45599392.35,Top places in West Bengal,Medical
2024,February,Delhi,International,27860,29324262.49,Top places in Delhi,Leisure
2024,February,Puducherry,Domestic,93116,69329415.75,Top places in Puducherry,Pilgrimage
2024,February,Jammu & Kashmir,Total,44494,55142184.02,Top places in Jammu & Kashmir,Medical
2024,February,Ladakh,International,15254,22045676.62,Top places in Ladakh,Education
2024,February,Andaman & Nicobar,Total,34978,39523325.13,Top places in Andaman & Nicobar,Medical
2024,February,Chandigarh,Domestic,69920,80061338.17,Top places in Chandigarh,Education
2024,February,Dadra & Nagar Haveli and Daman & Diu,Total,84668,71094063.78,Top places in Dadra & Nagar Haveli and Daman & Diu,Education
2024,February,Lakshadweep,International,79336,43732816.27,Top places in Lakshadweep,Leisure
2024,March,Andhra Pradesh,Domestic,98824,66744885.18,Top places in Andhra Pradesh,Education
2024,March,Arunachal Pradesh,International,98706,86230291.63,Top places in Arunachal Pradesh,Business
2024,March,Assam,Total,15403,21126959.45,Top places in Assam,Leisure
2024,March,Bihar,International,64198,85735971.67,Top places in Bihar,Medical
2024,March,Chhattisgarh,Total,7702,10181345.55,Top places in Chhattisgarh,Business
2024,March,Goa,Total,87979,79166680.06,Top places in Goa,Medical
2024,March,Gujarat,Total,39308,29736730.97,Top places in Gujarat,Business
2024,March,Haryana,Total,33718,42721602.62,Top places in Haryana,Leisure
2024,March,Himachal Pradesh,Domestic,92576,111110170.7,Top places in Himachal Pradesh,Education
2024,March,Jharkhand,Total,77939,51802358.15,Top places in Jharkhand,Leisure
2024,March,Karnataka,Domestic,65818,68535547.87,Top places in Karnataka,Medical
2024,March,Kerala,Total,27406,18838424.43,Top places in Kerala,Business
2024,March,Madhya Pradesh,International,48431,68386919.95,Top places in Madhya Pradesh,Business
2024,March,Maharashtra,Total,46212,38702342.32,Top places in Maharashtra,Leisure
2024,March,Manipur,Domestic,93619,99039394.63,Top places in Manipur,Education
2024,March,Meghalaya,Total,51534,53968113.14,Top places in Meghalaya,Education
2024,March,Mizoram,Total,7050,4487383.64,Top places in Mizoram,Medical
2024,March,Nagaland,Domestic,98013,144556586.6,Top places in Nagaland,Pilgrimage
2024,March,Odisha,International,74211,89227827.59,Top places in Odisha,Business
2024,March,Punjab,Domestic,85304,73158596.79,Top places in Punjab,Education
2024,March,Rajasthan,Domestic,85503,82891421.55,Top places in Rajasthan,Pilgrimage
2024,March,Sikkim,Total,36148,36768008.19,Top places in Sikkim,Leisure
2024,March,Tamil Nadu,Total,37912,42255459.74,Top places in Tamil Nadu,Education
2024,March,Telangana,Total,15912,12121821.6,Top places in Telangana,Medical
2024,March,Tripura,International,18881,18888510.42,Top places in Tripura,Education
2024,March,Uttar Pradesh,International,82701,93242757.05,Top places in Uttar Pradesh,Business
2024,March,Uttarakhand,Domestic,44241,43715596.12,Top places in Uttarakhand,Business
2024,March,West Bengal,Domestic,82477,70610139.35,Top places in West Bengal,Leisure
2024,March,Delhi,Total,10870,12928731.15,Top places in Delhi,Medical
2024,March,Puducherry,International,32444,39791764.66,Top places in Puducherry,Business
2024,March,Jammu & Kashmir,Domestic,34973,27858638.95,Top places in Jammu & Kashmir,Pilgrimage
2024,March,Ladakh,Domestic,38543,25323863.82,Top places in Ladakh,Business
2024,March,Andaman & Nicobar,Total,53645,61404276.67,Top places in Andaman & Nicobar,Medical
2024,March,Chandigarh,Total,97257,79284389.76,Top places in Chandigarh,Business
2024,March,Dadra & Nagar Haveli and Daman & Diu,Total,31385,46373012.79,Top places in Dadra & Nagar Haveli and Daman & Diu,Education
2024,March,Lakshadweep,International,87743,78635552.27,Top places in Lakshadweep,Leisure
2024,April,Andhra Pradesh,Total,39338,47442049.51,Top places in Andhra Pradesh,Business
2024,April,Arunachal Pradesh,Total,14991,19714335.34,Top places in Arunachal Pradesh,Leisure
2024,April,Assam,Total,54780,52155474.75,Top places in Assam,Business
2024,April,Bihar,International,22815,14874029.4,Top places in Bihar,Medical
2024,April,Chhattisgarh,Domestic,56236,30607399.9,Top places in Chhattisgarh,Education
2024,April,Goa,Domestic,33300,37532970.13,Top places in Goa,Medical
2024,April,Gujarat,Total,47253,54854198.17,Top places in Gujarat,Pilgrimage
2024,April,Haryana,International,55477,45834894.26,Top places in Haryana,Leisure
2024,April,Himachal Pradesh,International,32098,42637268.59,Top places in Himachal Pradesh,Medical
2024,April,Jharkhand,International,69357,91075994.79,Top places in Jharkhand,Pilgrimage
2024,April,Karnataka,Domestic,83292,62870668.41,Top places in Karnataka,Medical
2024,April,Kerala,Total,23565,16812218.58,Top places in Kerala,Education
2024,April,Madhya Pradesh,International,87399,119889310.2,Top places in Madhya Pradesh,Business
2024,April,Maharashtra,Total,65699,81755398.21,Top places in Maharashtra,Leisure
2024,April,Manipur,Domestic,36240,49405806.38,Top places in Manipur,Medical
2024,April,Meghalaya,Total,79932,102073298.1,Top places in Meghalaya,Pilgrimage
2024,April,Mizoram,Total,79213,94613357.45,Top places in Mizoram,Business
2024,April,Nagaland,International,90996,128457832.6,Top places in Nagaland,Education
2024,April,Odisha,Domestic,92043,92265684.7,Top places in Odisha,Leisure
2024,April,Punjab,International,7346,5220777.23,Top places in Punjab,Business
2024,April,Rajasthan,Domestic,35156,25228617.72,Top places in Rajasthan,Medical
2024,April,Sikkim,International,13291,11253773.57,Top places in Sikkim,Business
2024,April,Tamil Nadu,Domestic,73119,67949089.14,Top places in Tamil Nadu,Pilgrimage
2024,April,Telangana,Total,85841,49657630.15,Top places in Telangana,Medical
2024,April,Tripura,Total,64729,84884559,Top places in Tripura,Education
2024,April,Uttar Pradesh,International,15376,14679415.87,Top places in Uttar Pradesh,Medical
2024,April,Uttarakhand,Domestic,18784,20089149.6,Top places in Uttarakhand,Education
2024,April,West Bengal,Total,37050,48887068.26,Top places in West Bengal,Pilgrimage
2024,April,Delhi,International,50134,73285412.28,Top places in Delhi,Business
2024,April,Puducherry,Domestic,78868,100309161.3,Top places in Puducherry,Leisure
2024,April,Jammu & Kashmir,Domestic,34859,18169344.89,Top places in Jammu & Kashmir,Business
2024,April,Ladakh,International,6301,4468690.78,Top places in Ladakh,Medical
2024,April,Andaman & Nicobar,Domestic,46712,28445071.9,Top places in Andaman & Nicobar,Pilgrimage
2024,April,Chandigarh,Total,67250,44757392.63,Top places in Chandigarh,Pilgrimage
2024,April,Dadra & Nagar Haveli and Daman & Diu,Domestic,33296,43073679.52,Top places in Dadra & Nagar Haveli and Daman & Diu,Medical
2024,April,Lakshadweep,Domestic,85068,73297980.1,Top places in Lakshadweep,Pilgrimage
2024,May,Andhra Pradesh,Domestic,70381,98180538.87,Top places in Andhra Pradesh,Pilgrimage
2024,May,Arunachal Pradesh,International,9608,12979667.77,Top places in Arunachal Pradesh,Business
2024,May,Assam,Domestic,5620,7553340.92,Top places in Assam,Medical
2024,May,Bihar,Total,77357,59810441.04,Top places in Bihar,Medical
2024,May,Chhattisgarh,International,85655,123626542.5,Top places in Chhattisgarh,Medical
2024,May,Goa,International,84933,78991236.07,Top places in Goa,Leisure
2024,May,Gujarat,International,18104,12960043,Top places in Gujarat,Medical
2024,May,Haryana,Total,91520,128232221.5,Top places in Haryana,Medical
2024,May,Himachal Pradesh,Total,55778,46925507.03,Top places in Himachal Pradesh,Pilgrimage
2024,May,Jharkhand,Total,34086,23333736.9,Top places in Jharkhand,Business
2024,May,Karnataka,International,43739,38220445.83,Top places in Karnataka,Pilgrimage
2024,May,Kerala,International,37954,29961875.85,Top places in Kerala,Pilgrimage
2024,May,Madhya Pradesh,Domestic,85866,107258141.7,Top places in Madhya Pradesh,Business
2024,May,Maharashtra,Domestic,60907,41990765.11,Top places in Maharashtra,Business
2024,May,Manipur,International,36116,22338475.05,Top places in Manipur,Medical
2024,May,Meghalaya,Total,75169,72033150.57,Top places in Meghalaya,Pilgrimage
2024,May,Mizoram,Domestic,96727,99236197.11,Top places in Mizoram,Leisure
2024,May,Nagaland,Total,53939,60814746.98,Top places in Nagaland,Education
2024,May,Odisha,International,86105,63383279.57,Top places in Odisha,Business
2024,May,Punjab,Domestic,56777,41358409.79,Top places in Punjab,Medical
2024,May,Rajasthan,Total,24529,32650067.92,Top places in Rajasthan,Pilgrimage
2024,May,Sikkim,Total,95787,62630843.06,Top places in Sikkim,Leisure
2024,May,Tamil Nadu,International,88181,55842603.01,Top places in Tamil Nadu,Business
2024,May,Telangana,Total,36824,35218441.37,Top places in Telangana,Medical
2024,May,Tripura,Total,29311,29400223.58,Top places in Tripura,Medical
2024,May,Uttar Pradesh,International,70169,93685847.06,Top places in Uttar Pradesh,Education
2024,May,Uttarakhand,International,99246,67080092.47,Top places in Uttarakhand,Leisure
2024,May,West Bengal,International,62163,85724485.56,Top places in West Bengal,Leisure
2024,May,Delhi,Domestic,15239,15714946.09,Top places in Delhi,Education
2024,May,Puducherry,International,6268,8785485.02,Top places in Puducherry,Medical
2024,May,Jammu & Kashmir,Domestic,37840,44401854.27,Top places in Jammu & Kashmir,Education
2024,May,Ladakh,Total,42138,59880930.92,Top places in Ladakh,Business
2024,May,Andaman & Nicobar,Domestic,90669,53308759,Top places in Andaman & Nicobar,Medical
2024,May,Chandigarh,Total,76034,100438036.3,Top places in Chandigarh,Education
2024,May,Dadra & Nagar Haveli and Daman & Diu,Domestic,41978,52985332.47,Top places in Dadra & Nagar Haveli and Daman & Diu,Medical
2024,May,Lakshadweep,International,14206,16239630.3,Top places in Lakshadweep,Leisure
2024,June,Andhra Pradesh,Total,11875,10076650.89,Top places in Andhra Pradesh,Medical
2024,June,Arunachal Pradesh,Total,93477,55210946.29,Top places in Arunachal Pradesh,Leisure
2024,June,Assam,Total,54304,75013179.61,Top places in Assam,Business
2024,June,Bihar,International,85072,110901970.3,Top places in Bihar,Medical
2024,June,Chhattisgarh,Domestic,96929,132378970.4,Top places in Chhattisgarh,Pilgrimage
2024,June,Goa,International,11684,13330243.82,Top places in Goa,Medical
2024,June,Gujarat,Domestic,43538,30932068.27,Top places in Gujarat,Pilgrimage
2024,June,Haryana,Total,41053,56582898.59,Top places in Haryana,Pilgrimage
2024,June,Himachal Pradesh,International,93356,118967028.8,Top places in Himachal Pradesh,Pilgrimage
2024,June,Jharkhand,Total,62543,40091128.52,Top places in Jharkhand,Pilgrimage
2024,June,Karnataka,Domestic,12125,6214412.87,Top places in Karnataka,Business
2024,June,Kerala,International,97432,114025261.8,Top places in Kerala,Pilgrimage
2024,June,Madhya Pradesh,International,8719,11447565.27,Top places in Madhya Pradesh,Medical
2024,June,Maharashtra,Total,80950,115923495.5,Top places in Maharashtra,Business
2024,June,Manipur,Total,19343,26917570.77,Top places in Manipur,Education
2024,June,Meghalaya,International,97787,89609993.41,Top places in Meghalaya,Business
2024,June,Mizoram,International,62049,58256543.55,Top places in Mizoram,Business
2024,June,Nagaland,Domestic,90251,132682929.3,Top places in Nagaland,Leisure
2024,June,Odisha,Total,13596,10543627.49,Top places in Odisha,Business
2024,June,Punjab,International,91738,59527582.2,Top places in Punjab,Leisure
2024,June,Rajasthan,International,82425,111168121.3,Top places in Rajasthan,Pilgrimage
2024,June,Sikkim,International,7536,4424063.94,Top places in Sikkim,Business
2024,June,Tamil Nadu,International,39310,33439996.71,Top places in Tamil Nadu,Education
2024,June,Telangana,Domestic,25154,27236350.94,Top places in Telangana,Medical
2024,June,Tripura,International,87355,110244974.1,Top places in Tripura,Medical
2024,June,Uttar Pradesh,Domestic,32184,24497639.41,Top places in Uttar Pradesh,Pilgrimage
2024,June,Uttarakhand,International,69078,41877377.48,Top places in Uttarakhand,Medical
2024,June,West Bengal,International,26119,20943943.99,Top places in West Bengal,Education
2024,June,Delhi,Domestic,8695,9239998.56,Top places in Delhi,Business
2024,June,Puducherry,Total,5218,5795683.9,Top places in Puducherry,Business
2024,June,Jammu & Kashmir,Total,38085,24197721.14,Top places in Jammu & Kashmir,Pilgrimage
2024,June,Ladakh,Domestic,42278,43182406.1,Top places in Ladakh,Business
2024,June,Andaman & Nicobar,Domestic,70139,48644681.47,Top places in Andaman & Nicobar,Leisure
2024,June,Chandigarh,Domestic,48067,67994422.77,Top places in Chandigarh,Education
2024,June,Dadra & Nagar Haveli and Daman & Diu,Total,55027,29592545.98,Top places in Dadra & Nagar Haveli and Daman & Diu,Education
2024,June,Lakshadweep,Total,32474,39885518.8,Top places in Lakshadweep,Leisure
2024,July,Andhra Pradesh,International,91985,137770242.5,Top places in Andhra Pradesh,Pilgrimage
2024,July,Arunachal Pradesh,Domestic,6204,7399412.31,Top places in Arunachal Pradesh,Medical
2024,July,Assam,International,83886,69280329.68,Top places in Assam,Education
2024,July,Bihar,International,94867,104806058.8,Top places in Bihar,Pilgrimage
2024,July,Chhattisgarh,International,9618,12973183.86,Top places in Chhattisgarh,Education
2024,July,Goa,International,91371,61220969.92,Top places in Goa,Education
2024,July,Gujarat,Domestic,75546,98595072.49,Top places in Gujarat,Business
2024,July,Haryana,Domestic,16856,13578883.03,Top places in Haryana,Education
2024,July,Himachal Pradesh,International,59446,60191435.25,Top places in Himachal Pradesh,Business
2024,July,Jharkhand,Total,33252,25906684.72,Top places in Jharkhand,Pilgrimage
2024,July,Karnataka,Total,65757,93987835.19,Top places in Karnataka,Pilgrimage
2024,July,Kerala,Total,7116,7524515.01,Top places in Kerala,Education
2024,July,Madhya Pradesh,Total,15000,17251664.18,Top places in Madhya Pradesh,Medical
2024,July,Maharashtra,Domestic,59043,32004406.84,Top places in Maharashtra,Education
2024,July,Manipur,International,22092,25518282.16,Top places in Manipur,Education
2024,July,Meghalaya,Domestic,96074,73361411.76,Top places in Meghalaya,Business
2024,July,Mizoram,International,59417,40685360.61,Top places in Mizoram,Leisure
2024,July,Nagaland,Domestic,61690,90506097.65,Top places in Nagaland,Medical
2024,July,Odisha,Total,98506,64058602.72,Top places in Odisha,Leisure
2024,July,Punjab,Total,14132,17175551.74,Top places in Punjab,Pilgrimage
2024,July,Rajasthan,International,67443,98708201.25,Top places in Rajasthan,Leisure
2024,July,Sikkim,Total,49310,56049241.45,Top places in Sikkim,Pilgrimage
2024,July,Tamil Nadu,Total,19182,12909939.56,Top places in Tamil Nadu,Education
2024,July,Telangana,Domestic,96033,105146763.2,Top places in Telangana,Medical
2024,July,Tripura,Domestic,50341,36725766.48,Top places in Tripura,Medical
2024,July,Uttar Pradesh,International,90099,132677967.3,Top places in Uttar Pradesh,Pilgrimage
2024,July,Uttarakhand,Domestic,12032,8107752,Top places in Uttarakhand,Pilgrimage
2024,July,West Bengal,Domestic,50026,41135496.33,Top places in West Bengal,Medical
2024,July,Delhi,International,97965,108277479.3,Top places in Delhi,Pilgrimage
